,Closing Price,LR Predicted,Ridge Predicted,Decision Tree Predicted,Lasso Predicted,ElasticNet Predicted
644,,131.94403526820685,131.94401668631184,132.1,131.43710227624248,131.4383861776064
645,,125.27727987322304,125.27727840851475,125.35,124.86389995056327,124.86431452684702
646,,140.57452665002825,140.5744778435858,140.3,140.71100039572536,140.70993144587143
647,,136.26604589235552,136.26601195606582,136.16,135.82255899586087,135.82252381217302
648,,106.32122095539869,106.32127286048787,105.7,105.89522951996057,105.89522670315705
649,,139.5922285379774,139.59217019341833,138.6,142.9172349427989,142.91117574334
650,,114.79073236137503,114.7907589234383,114.95,114.71147008708625,114.71104114781087
651,,142.15846577851278,142.1584117485624,142.48,142.42736019944857,142.42600647533308
652,,233.72840499644997,233.72809643317893,233.95,232.9160022559524,232.91793935521935
653,,110.464901278405,110.46493697510746,110.6,111.07380999500351,111.07203997382354
654,,236.2173344876785,236.21701623219712,239.55,235.50771432763847,235.5085228319453
655,,126.75245323094478,126.75244691554406,127.27,126.4401032129241,126.44025516667874
656,,100.72901848691518,100.72908254845247,100.95,101.42411958217373,101.42257712999086
657,,94.7522667990676,94.75234686691262,95.3,95.91971531384233,95.91775370363813
658,,111.8657404633169,111.86577363640251,111.75,112.22319273026352,112.22204645656848
659,,143.35746608334694,143.35741485970274,144.43,142.9474542784183,142.9487773586928
660,,148.81459063301895,148.81452469727438,149.14,148.29152419016614,148.29323952182762
661,,130.76300477624125,130.76299201169465,130.0,130.30711546961308,130.30949619977133
662,,126.18991835009301,126.18991437453955,126.95,125.90106297394735,125.90154453193993
663,,115.9687117196022,115.96873056665942,115.6,116.84978674041223,116.84757738735118
664,,171.0579055702051,171.05774278915203,181.65,177.48769614796677,177.47575973453175
665,,80.98648275427948,80.98661341606353,79.85,79.99597073451224,79.99863955906034
666,,62.48940527259956,62.489583236604865,62.6,62.480787221145,62.481079699664335
667,,52.80488651549437,52.80509176928032,52.5,52.75351323126512,52.75359692548889
668,,130.23985556846975,130.23983843759348,129.45,130.22860859656723,130.22844150732948
669,,59.53273126507528,59.53291717903635,59.6,59.44750619581418,59.44755373659193
670,,127.50320976773081,127.50320793206052,129.25,126.99825151645726,127.00133550196684
671,,109.44726244002612,109.44730787030136,110.25,109.03311427172466,109.03422196926704
672,,124.40790840544393,124.40791099763888,124.6,123.95487699227039,123.95598534327817
673,,128.36070111962232,128.36070528106944,127.95,128.02709238099533,128.03398416617813
674,,183.8043667293279,183.80420154015016,182.25,183.01028955863657,183.01239472307407
675,,122.69268581947547,122.69268884909053,122.49,122.75637979341107,122.75557337528004
676,,132.63537028224488,132.63534699473243,133.225,132.07871447233828,132.07877167850347
677,,149.47996396628486,149.47989240307075,149.18,149.94720703342793,149.9474237752232
678,,87.10653705129644,87.10664291592262,87.8,87.0046436285502,87.00421204059403
679,,108.81968225049438,108.81972771446168,107.65,108.5090885325378,108.50942488569537
680,,65.29733571506478,65.29750522586697,64.55,65.23737071541525,65.23747132193508
681,,124.65192889836986,124.65192953890137,124.74,124.26075606479178,124.26131470289064
682,,94.357715725856,94.3578016332322,94.5,94.20489069031849,94.2048142519097
683,,130.8709285740773,130.87091057460935,131.35,130.57419915910694,130.57440428481442
684,,127.52041488040422,127.52040224724628,127.4,127.97471273597793,127.97315156218548
685,,124.18471373953041,124.18471456733478,124.53,123.85576835073238,123.85582277557893
686,,111.93626229201288,111.93629407549457,112.5,112.46749982835881,112.46585160712024
687,,93.5724125502374,93.57249962493957,93.35,93.66954252590185,93.66902399321731
688,,136.091304481031,136.0912732286583,136.75,135.8465711047561,135.84754519040564
689,,92.16075750627364,92.16084841889975,92.3,92.15690591682785,92.15627858107067
690,,80.227284552545,80.22741401173121,79.85,79.9424157369771,79.94369239329117
691,,92.18878590827566,92.18887843847921,92.7,91.88752084622467,91.88760295935914
692,,134.8000867806914,134.80005678530497,134.2,134.4916025982109,134.49147447133316
693,,125.9848472750167,125.98484306578472,125.24,125.97980330273309,125.97996511725793
694,,63.371868465053545,63.372042788515735,64.25,63.58688847708207,63.58672077670127
695,,232.9557020398562,232.95539220478102,233.2,232.70561366915402,232.70608645830814
696,,74.40674219682451,74.40688414878392,74.25,74.67096047143129,74.67046002698306
697,,132.7829128924726,132.78288277720281,133.65,133.77355566522414,133.7710074455487
698,,127.50883355366283,127.50882483879982,126.6,127.06670090923,127.06672711640869
699,,273.57339525649854,273.57296921451064,273.7,273.08532419691176,273.08582010810323
700,,119.56452542015631,119.56453959920623,119.55,119.60939747463055,119.60956653312954
701,,125.05398973493465,125.05399101386725,125.3,124.5819360935865,124.58328152829438
702,,104.24140463710339,104.24146232881763,104.06,104.0753505669016,104.07531470110379
703,,84.18069626833835,84.18081448633403,85.05,84.02654010575817,84.02787574661119
704,,109.24095850193916,109.24100070768915,109.0,109.17055193235731,109.1700111954992
705,,164.53815689816497,164.53804667929367,165.05,164.3398556028341,164.3419632104755
706,,132.35365328775237,132.35363459478546,129.7,132.2240995393746,132.2259212900377
707,,209.84802634826303,209.84777783283212,210.95,211.5710927031208,211.56971687891428
708,,152.00293159378668,152.0028495464911,151.4,152.37350845893968,152.3722529068261
709,,92.57045697280108,92.57054889944561,92.7,92.30492286352302,92.30522987406613
710,,133.66045560369696,133.66042178191424,137.0,135.03530373255077,135.03228632312883
711,,122.76564343624202,122.7656511346548,121.45,122.10789442730648,122.10914836447527
712,,140.9998214184638,140.9997715288279,141.6,141.1954598166616,141.19446110893847
713,,103.24280180631018,103.2428562168469,104.05,104.38057194348072,104.37800784213012
714,,70.686213015866,70.68636862614372,70.2,70.26569953082233,70.26642653700088
715,,120.83520816877409,120.8352195204207,120.0,120.34070109814591,120.34114338604994
716,,113.08508388924602,113.08512145147839,111.9,112.73412225031478,112.73638154617383
717,,121.43986969656467,121.43987483309762,121.9,121.80077769434335,121.79935842752916
718,,107.64010779132552,107.64015746530791,106.95,107.23137877320458,107.2320703505148
719,,121.42510825287583,121.4251131914993,122.4,122.267718128512,122.26627182915874
720,,161.62291443064822,161.62280693587095,164.45,162.5255264667381,162.5253022988957
721,,92.00592830307325,92.00602253664697,91.7,91.67438737708285,91.67499179283485
722,,64.16665590831221,64.16683122208056,63.35,63.872025680172925,63.873233507471305
723,,96.7315117314336,96.73159044586069,95.9,96.70829603559102,96.70806537399768
724,,73.75085835745347,73.75100187631038,73.35,73.83842214786397,73.83775281885111
725,,141.92026210428543,141.92021332676003,141.1,141.36799291173756,141.36854535588503
726,,239.6940792028807,239.6937601602142,235.95,238.662951116357,238.66780639280384
727,,123.27343936361856,123.27344377101113,124.8,124.01798480714547,124.0186516305055
728,,102.6741236661541,102.67418025349913,105.38,103.70961432067153,103.70727808753558
729,,204.33370201012275,204.33347902114915,201.75,203.44101750973525,203.443555750099
730,,120.28645883373076,120.28647198348486,122.85,119.79556520272354,119.79610923844345
731,,138.78986883374625,138.7898302145041,139.25,138.26497869772018,138.26606835443445
732,,139.0818648170884,139.08182765238166,139.8,138.51074831540143,138.51285446666358
733,,140.1562751349075,140.1562297290931,141.27,139.79576699664298,139.7955998430526
734,,124.1116886873577,124.11168945049114,123.58,123.67124100119983,123.67115439878752
735,,102.7085487520544,102.70861120316845,102.1,102.44433643183716,102.44444898530912
736,,261.7434788880928,261.7430999833829,251.55,261.8482055757372,261.854724475603
737,,101.00909876537817,101.00916598096902,100.6,100.86020563284032,100.86029114350609
738,,125.86603436891788,125.86602728806616,124.7,126.5104577920386,126.5092919819862
739,,133.6024206388646,133.60238898262327,134.6,134.3954901985323,134.39326956846472
740,,100.22811300382544,100.22818331741442,99.2,100.01495432999361,100.01541400176737
741,,112.21807890078364,112.21810863057331,111.0,113.26139593938001,113.25927589202388
742,,61.93085342767591,61.93103344342386,61.05,61.73017210347145,61.730634528942105
743,,123.85024092648284,123.85024229120178,124.2,123.72865894037967,123.72855966454301
744,,147.27567816190236,147.27561172940483,147.29,146.96296783585257,146.96252543992733
745,,85.23185011367119,85.23195941368995,84.85,85.71091082925017,85.70971126986196
746,,147.88305170380636,147.88298551325866,147.73,147.25325960559502,147.25365029056178
747,,185.11272015052344,185.1125404121093,187.51,186.2184866035428,186.21607966628912
748,,157.19660349366677,157.19651358560375,158.2,156.87132629983924,156.8730914124657
749,,182.18762044041597,182.1874530679285,181.55,182.26891633248613,182.26812101887162
750,,44.84250984071811,44.84273582754837,45.4,45.23394035733867,45.233170338446875
751,,139.25657528917446,139.25653333136293,138.2,138.8467306803163,138.84694462815276
752,,92.16421849842266,92.16431260192714,92.05,91.8867535614574,91.88751155433816
753,,68.59524696823074,68.5954066570936,68.35,68.7139649481338,68.7139276061025
754,,43.619941650067084,43.62017141352121,43.9,43.82193965842557,43.82126082221287
755,,104.38588991839711,104.38595155224617,103.15,103.98572532167535,103.98759783161711
756,,117.4156149383188,117.41563719446717,114.5,117.56799978873383,117.56904588606807
757,,81.02098539742126,81.02110748673736,81.4,81.23077034111851,81.22985109694831
758,,47.369108351152946,47.36932594543037,47.2,47.90431493923053,47.903052436198784
759,,127.33209706766434,127.33208869510509,127.9,127.09395934858613,127.09394628656517
760,,147.8716775419647,147.8716105693131,147.55,147.42466891766935,147.42472587307444
761,,134.03612347835082,134.03609618819033,134.13,133.4725121504116,133.47257255171584
762,,131.28464398599994,131.28462455818376,131.95,130.73469528276758,130.73474940790584
763,,105.86556261245664,105.86561265150964,104.5,106.37683653756876,106.37557230034597
764,,149.71662207837312,149.7165472229914,149.29,149.86875456871638,149.86774999426578
765,,84.2684964589186,84.26861191067093,84.8,84.08631637076076,84.08652307820854
766,,113.05858742391081,113.05862034648604,112.3,112.9576309524697,112.95782378138556
767,,136.397990546016,136.39796271477542,136.4,135.91811907763673,135.92097615912792
768,,94.59678648462668,94.59687144823552,93.5,94.47751256038869,94.47732594567077
769,,97.23706244791572,97.23713812704378,97.5,97.38391682139796,97.38300495540616
770,,127.04635247253294,127.04634581161378,127.75,126.62721764725848,126.62757368689935
771,,68.12441386690541,68.12457171617721,68.9,68.6621064118998,68.66071358641345
772,,185.94908474633422,185.9489106104215,186.37,185.1334725795709,185.13432089200597
773,,127.41388880977114,127.41388238911232,127.91,126.95501961123553,126.9559471031577
774,,123.61539554201046,123.61539656587125,123.5,123.59830579093406,123.59777081499091
775,,61.552798619323475,61.552978082440724,60.6,61.50853939599852,61.508296712728814
776,,93.27896053409852,93.27904776159855,93.15,93.57149586092444,93.57070243833368
777,,114.81227254756094,114.81229246214211,113.75,116.42321967822014,116.42012838736323
778,,95.94467207732411,95.94475462721608,95.55,95.82425886599903,95.82471907283667
779,,184.5939711831149,184.59380212723923,182.4,183.78975302793336,183.7911389968211
780,,141.124982470946,141.1249364197691,141.15,140.53194688122412,140.53269294921054
781,,115.15947487969943,115.15950279482355,114.5,114.6944838702583,114.69506771101169
782,,57.981288251261304,57.981478725161345,58.0,57.9578736414338,57.95798330982013
783,,51.259377332081584,51.25958615110436,51.4,51.266008517058005,51.26571660445985
784,,127.99365154476378,127.99364239171561,128.13,127.58851485974647,127.58897219865617
785,,119.12516499939399,119.1251748421783,121.75,119.97275306324546,119.97055477115751
786,,200.80761630293216,200.80740170455252,202.0,200.55146723863967,200.55334730138634
787,,133.22056031530792,133.22053389243962,133.13,133.15577558343693,133.1552625170185
788,,82.81260859291943,82.81272849066596,82.9,82.56012294724968,82.56044117198661
789,,96.64913952335448,96.64921402891346,95.18,97.77087574057283,97.76884892963447
790,,207.20128534289313,207.20105019212647,204.25,206.54712322676238,206.54793635006664
791,,71.68742852173949,71.68758145341364,72.25,71.46639366714969,71.46723859033675
792,,173.24016874803033,173.24003805960243,174.9,172.51520983270277,172.51922214107145
793,,114.95936728025573,114.9593957671867,115.1,114.49536991624782,114.49595330055278
794,,96.99213179238542,96.99221225868625,95.8,96.62696516593775,96.62779442094684
795,,127.48869986147103,127.48869072150852,127.83,127.20565501180761,127.20549192427606
796,,70.10463369586408,70.10478874547121,69.65,70.1252346302416,70.12503978726112
797,,137.16005847102463,137.16001268081314,136.1,139.3320588266721,139.3283052939585
798,,139.3878740578491,139.38783356169884,140.35,139.05596202940376,139.0570105785621
799,,69.99151682362032,69.99166935736726,70.05,70.69873873402257,70.69738880650814
800,,154.28131903303478,154.2812332954462,154.59,154.04381236083378,154.04372327686963
801,,121.92393230491203,121.92394250102521,122.35,121.43157216485699,121.43289243208842
802,,57.33977070818102,57.33996458700572,58.0,57.23625039018144,57.23704739742476
803,,132.3981744140773,132.3981527784811,131.56,131.91794873688258,131.9184534556229
804,,126.03594811672852,126.03594461355306,125.55,125.56210907310273,125.56257378513143
805,,105.53169694730587,105.53175165828729,103.25,105.61217800854294,105.61250302922411
806,,101.95486906345113,101.95492516982782,100.9,103.66328783509671,103.65992774527511
807,,168.19859970425205,168.1984739724518,169.1,168.0877113868131,168.0875858268795
808,,73.90768589135402,73.90782647612218,73.95,74.80700130869599,74.80535648254785
809,,98.62489163964464,98.62496562668534,100.4,98.7378916389686,98.73799490608077
810,,124.59875125108665,124.59875516536127,123.65,124.18772992419692,124.18968073445932
811,,164.27623883969915,164.27612161448639,164.75,164.71056580040644,164.70931121649926
812,,192.19739725666142,192.19720377083814,191.75,191.3449828835567,191.3451759515975
813,,138.1474584931389,138.14741064277192,138.5,139.763450818939,139.75994798063385
814,,95.84909153338262,95.8491746278684,95.6,95.47998730824727,95.48052710172703
815,,151.54777455692061,151.5476962700574,150.73,151.34032197311316,151.34006829355522
816,,64.83266604291566,64.83283966472086,65.4,64.62490650887587,64.62622529947556
817,,146.96907254261146,146.96900162817624,148.45,147.38783182085112,147.3851150710192
818,,127.03675939155575,127.03675414201284,127.24,126.55152796866645,126.5524916778966
819,,142.51596506535083,142.51591092500317,140.75,143.07971166702464,143.07881558463654
820,,136.29471009440738,136.29467952530544,136.55,135.785764185015,135.78726014832014
821,,47.5656527737626,47.56587458571599,47.35,47.43919058494002,47.43995499161717
822,,181.66614866644517,181.6659905613488,181.95,180.95794126008133,180.96048960083385
823,,166.45868904018658,166.4585706949671,165.65,166.0976808060021,166.0985876885972
824,,63.35978129041208,63.35995355175988,63.4,63.799104780145264,63.79803711241588
825,,101.37494346684171,101.37500869066868,101.2,101.45292014135511,101.45262154434724
826,,128.6765220693223,128.67651653582877,127.55,128.16440477910913,128.16733694167965
827,,94.86468856438003,94.86476979748991,95.9,95.64412674207551,95.64276532914324
828,,121.77953301242432,121.77954074543382,120.18,121.2767824672699,121.2768149111077
829,,177.43003731243283,177.42987400190617,177.0,179.76793700739412,179.76324150335938
830,,72.2972274730032,72.29737368966167,72.01,72.74383462439654,72.74256976090541
831,,107.84727592550318,107.84731975723703,107.15,108.31086123249257,108.30935173889596
832,,80.05726496291355,80.05739233587816,76.0,80.01352007115132,80.01368653977205
833,,165.26003723240052,165.25992235094023,166.26,164.99449232940265,164.99542867233623
834,,86.30850921526807,86.30861682174442,84.3,86.90552367435895,86.90496543479
835,,133.6210233956774,133.62099737251123,133.43,133.1670201900868,133.16713372784716
836,,167.60822568042954,167.60809604108513,167.44,168.64036881623653,168.63793095059145
837,,154.6954487609396,154.69536355654424,155.02,154.0693221981891,154.0699369992186
838,,133.89169581822011,133.8916685731587,133.95,133.4882337707859,133.48815609362416
839,,112.01590715170568,112.01594137496727,112.75,112.12811325295804,112.12758787394525
840,,140.14155539982386,140.14150822692034,140.67,140.2352415373293,140.23434128786485
841,,133.9572642562194,133.95723770984628,132.83,133.66413362460852,133.6644706786397
842,,124.46398148957942,124.46397754315699,122.75,125.86264160880381,125.86120743677915
843,,126.18999425396309,126.18998886366323,125.08,126.00290955820292,126.00277570278564
844,,131.12865682237117,131.12863412401353,131.5,131.5481129334412,131.54666685067986
845,,120.10220647284162,120.10221827083447,120.9,119.78369742398641,119.78342993245504
846,,128.12442718411916,128.12442110019916,125.26,127.60683185522139,127.60881001288284
847,,92.30012750419462,92.30022438296297,92.9,92.14144178588668,92.14363436566948
848,,65.71337324303968,65.71354184092202,65.2,65.59879074304732,65.599006881244
849,,96.85182820655628,96.85190927872614,96.55,96.30227649579862,96.30316618565865
850,,62.63457557588866,62.63475593884655,62.75,62.4395079709735,62.44102774673859
851,,177.9733267567958,177.97317296343104,180.55,177.83127060285375,177.83111197840236
852,,115.07970557862171,115.07972918935998,113.69,115.7950582335027,115.79381245885624
853,,138.2195480564214,138.21950701554022,138.85,138.18227006668678,138.1816280704649
854,,175.02606111304152,175.02591884201107,173.45,174.44593203194154,174.4470773165619
855,,246.80612013295348,246.8057712765964,243.85,246.57876743545677,246.57953576102625
856,,123.15609357654023,123.15609858465328,123.05,122.91926254236209,122.91988395732517
857,,162.35134879963397,162.35124059880332,162.35,161.6471366428941,161.64726163165136
858,,175.14198023625386,175.14183864952943,175.1,174.38647365715124,174.38804406494873
859,,166.46088771614177,166.46077020764065,165.6,165.92440022350107,165.92565472023426
860,,78.45851685451312,78.45864815961981,77.8,78.49174279937981,78.49163267820526
861,,121.83228625938378,121.83229343263378,124.8,121.73876010050762,121.73867811051059
862,,138.90241403915581,138.90237626388847,139.5,138.36359461242586,138.36520338452
863,,107.03063913746651,107.03069174552516,107.35,106.6474150019381,106.64864207547231
864,,132.08222359529128,132.08220043244953,132.3,131.880139741918,131.87960346762287
865,,117.45607258302144,117.4560932454508,117.7,116.97701190705945,116.9772919878226
866,,136.41821842478487,136.4181842019171,136.9,136.0567617684222,136.05680702053036
867,,142.11780947427366,142.11775220193383,144.1,143.22108711779157,143.21837094237003
868,,96.51594858265751,96.51602850628265,96.45,96.1386457734472,96.13862059067054
869,,135.66049642571903,135.6604651804752,135.0,135.1629607640454,135.16334417478944
870,,199.54245407002117,199.54224152869725,201.5,198.82188546728673,198.82298753570115
871,,214.1232563252895,214.12300116413684,214.1,213.1657444029317,213.16642523215108
872,,115.36867979715616,115.36870264246541,115.85,115.74325410560301,115.74197935065162
873,,109.8233892784366,109.82343091990047,110.05,109.61135984305865,109.61128907114664
874,,139.36977457734088,139.36972981113422,139.27,139.3536870638868,139.35285611452102
875,,67.32034438842653,67.32051072915498,68.15,67.09956570330134,67.1008129186916
876,,139.74458967735433,139.74454162378976,139.85,140.44012712765598,140.43842519991787
877,,60.0699266397324,60.07010997978219,60.4,60.049511220843364,60.049106794782574
878,,113.03243945562367,113.03247400860715,112.65,112.59804525699487,112.59887788369605
879,,250.61188782311166,250.61154321646032,253.1,249.8878828856009,249.8953419433452
880,,101.67077067837184,101.67083989812241,101.8,101.28342171182842,101.28521077890152
881,,166.3940150530858,166.39389562373697,165.65,166.0999164908934,166.10026703425564
882,,120.86387305525663,120.86388120194611,120.95,120.98269639469667,120.98184486641463
883,,57.02562896106394,57.02582632931595,57.9,56.86218941850688,56.86413414814641
884,,102.02626906291417,102.02633316801807,101.85,101.63919571416614,101.6391534895768
885,,159.63205626336156,159.6319583804551,164.0,159.46948758826315,159.47083339742997
886,,201.216316161171,201.21609788156061,199.0,200.32289436925595,200.3235457575515
887,,109.2788324082245,109.27887671743234,108.9,108.98443861259865,108.9848494016697
888,,108.53744023951768,108.53748071596206,108.85,109.33183250920693,109.32976198209724
889,,90.60396860902411,90.60405697440443,91.5,92.43956026152733,92.43610733614757
890,,96.79324894124494,96.79332581297209,96.15,97.29946393662156,97.29857683668807
891,,176.6685042550509,176.66834716831514,175.45,178.5968809960875,178.59392441266712
892,,60.382337106215466,60.3825217149541,60.0,59.99339749023811,59.99389885513461
893,,236.6500575395438,236.64972734916668,236.95,238.18463886911843,238.18104016350856
894,,114.14090313784311,114.14094078640633,113.35,112.99242545329578,112.99594239998335
895,,123.1365790874097,123.13658643576497,121.55,122.65845452867,122.66005694959469
896,,114.47691439961008,114.47694457967015,114.6,114.05227239829615,114.05300145928909
897,,122.83019920950046,122.83020209512853,123.45,122.80480973696292,122.80410018742243
898,,77.09364377581649,77.09378115411096,76.7,76.8203365540844,76.82114256467094
899,,97.3750671433332,97.37514509678533,98.9,97.53154393983898,97.53182718308544
900,,78.90448049962419,78.90460816949785,79.25,79.26594947375435,79.26484001407567
901,,113.75513279377574,113.75516117363881,113.6,114.0697978387143,114.06892109566658
902,,133.61861163487208,133.61859226694511,135.0,133.08306486637585,133.08613705132834
903,,220.55097712699597,220.5507016834076,220.4,220.1796858657509,220.17962822261362
904,,93.61293235792716,93.61302218008501,92.74,93.39921639299912,93.39992619636187
905,,141.26733035339464,141.2672827451694,141.15,140.66914495619977,140.66937635127715
906,,79.31536529293523,79.31549587421765,79.06,79.08291118638566,79.08353043242225
907,,117.95088234303395,117.95089768382901,117.75,118.52661767762409,118.52532822992504
908,,180.861301748176,180.8611406552111,180.8,180.0651773888632,180.06534459910037
909,,218.6395377611634,218.63926559197432,220.45,218.87695157029353,218.8760115447045
910,,70.35628184912848,70.35643856387766,70.05,70.1525004951989,70.15333491541085
911,,154.4221450637525,154.42206368497287,153.05,153.88062527718878,153.88261450412293
912,,167.51005231442258,167.5099262089673,169.0,167.91184107315325,167.91075222596098
913,,210.7528665889855,210.75261204809595,212.35,211.78614963565306,211.7831237094548
914,,116.61480867714073,116.6148316445499,116.95,116.38975741396692,116.39003302077272
915,,119.3859160137833,119.38592556353838,121.75,120.10884830884449,120.10683213820673
916,,49.025712250290404,49.0259312704759,48.45,48.89733162015464,48.898717354377325
917,,138.1256867056024,138.12563418562937,137.15,140.88521928691603,140.87979168809466
918,,260.4583081718693,260.4579107385915,264.85,261.6275020192325,261.6242691741847
919,,102.73145178574774,102.7315149846691,102.25,102.59537400258797,102.59587157899621
920,,161.79130966581795,161.79119425683461,161.65,163.21842133344722,163.2149621214639
921,,266.5091532968114,266.5087495934073,269.25,265.29595925570624,265.2972745755479
922,,122.09800074940573,122.0980084351119,122.45,121.59700106331043,121.59742048178292
923,,65.39063713735698,65.39080632765258,65.45,65.25851089778885,65.25857566159351
924,,149.05720797163514,149.05713731837173,150.0,148.59603199251035,148.59595929717273
925,,174.6065453957508,174.60640812025818,174.15,174.31125102751128,174.314139930995
926,,45.11131745759371,45.11154440815741,44.85,45.09703627635436,45.09697367203022
927,,119.07282606841672,119.07283843250192,118.6,119.37578914370246,119.37456017101219
928,,141.60045691592325,141.60040035976277,141.1,142.98931876296254,142.98630788163484
929,,143.2386365802596,143.238583500727,143.91,142.8457563916968,142.84610044996455
930,,237.88070350384078,237.88037876705354,239.96,237.49572491299426,237.49582010440048
931,,50.70692575205926,50.70713604634807,50.5,50.76951825462356,50.76918774882707
932,,60.250999884961864,60.25118264646449,60.55,60.30093898618094,60.30051952892738
933,,188.05476269885565,188.05457921701895,188.9,188.2166933745061,188.21622302604
934,,112.16651098060775,112.16654316754726,112.95,112.46836307207842,112.46715181797211
935,,96.25420961522333,96.25429046190058,96.8,96.2256083031678,96.22571876789515
936,,185.79971089199012,185.79952840781485,186.9,186.7381909661651,186.73540834736525
937,,47.71794943071977,47.71816406266012,47.2,48.7263879513705,48.72432674877248
938,,80.64082798685563,80.64095305963134,81.3,80.59174174626438,80.59162629731743
939,,134.8174582448013,134.81743332313786,135.17,134.26773904007976,134.26986121404698
940,,169.53019002942898,169.53005351854668,168.6,170.8155477582857,170.81254136322508
941,,77.5313944688771,77.53152943072787,77.75,77.26928401290753,77.26957216334739
942,,74.3995855883486,74.399728437941,74.2,74.38126843603602,74.38111300084137
943,,93.2295407821344,93.22963228760001,93.1,92.88416825374871,92.88511767563303
944,,77.48966650987265,77.48980187491694,78.15,77.30034979714299,77.3007769074592
945,,134.78652697626467,134.78649754182848,134.38,134.2191894779509,134.21925159093672
946,,97.63725747693124,97.63732622489047,100.1,98.47466778355673,98.4712848989502
947,,138.68240045913052,138.6823585863313,139.7,138.60897451375973,138.60854729446555
948,,69.98433284878922,69.98449097426787,70.3,69.44416574227255,69.4450984240055
949,,65.15302695320715,65.1531958338776,64.55,65.23273144863843,65.23238883945538
950,,116.20556652099847,116.20559117544622,117.0,115.98454670955981,115.98505313180112
951,,54.98861522805469,54.98881225660158,55.0,55.22256207047614,55.2218126114577
952,,236.53471916681377,236.5343906718976,240.85,238.36110797266932,238.358168223726
953,,178.57103001878988,178.57086698601202,176.75,180.61309850870012,180.60993898841596
954,,108.1224691400533,108.12251310203871,107.7,108.65971813466211,108.65863157252747
955,,92.79402364472452,92.79411198564054,93.7,93.07004279755908,93.06912338047422
956,,232.33702436619438,232.33671215678044,233.0,232.94975851419693,232.9485214574598
957,,111.98971618901554,111.98975130316981,111.55,111.89073502888986,111.89053917148944
958,,95.295944846429,95.29602806558546,95.55,95.281412577827,95.28135889084643
959,,69.5233067991683,69.52346318536152,69.15,69.99235180191334,69.99208485640062
960,,92.55968864997628,92.55978298438427,92.81,92.21402689192595,92.21538317839915
961,,110.85386347772722,110.85390243162115,111.0,110.6734547327846,110.67350733868956
962,,62.51055231396295,62.510729642395795,62.65,62.49960777013021,62.499642798082924
963,,89.72144059892379,89.72153909926715,89.3,89.74995861994965,89.74960510770185
964,,230.63439642379183,230.6340710375895,230.5,235.67188087175296,235.66331058582554
965,,138.8691322869239,138.86909199165825,138.67,138.28463246428691,138.28506438808128
966,,147.6776493531197,147.67758316038822,146.0,147.49341276563914,147.49361375611366
967,,134.4850183576395,134.48498781923848,134.42,134.3941421395568,134.393404069519
968,,59.93596368694627,59.93615032331732,60.15,59.748742475792454,59.74961234897506
969,,96.93991827173379,96.9399966745958,95.9,96.98825426233957,96.98816313118313
970,,171.26533036663352,171.26519659519843,170.6,170.7666874078123,170.76683017447326
971,,135.05614759705685,135.05611761582264,136.6,134.89940125211749,134.89963267462988
972,,48.56467711702132,48.5648936900398,48.3,48.656386932548195,48.6561249288356
973,,144.39801872478586,144.3979548370088,144.35,145.47171615277574,145.46895753984086
974,,137.22727154876827,137.22723542748432,138.37,136.64892514008665,136.6491215698491
975,,103.33567163120094,103.33573134756594,103.5,103.22555592873594,103.22527466485691
976,,108.96483041368309,108.96487675249756,107.8,108.57628380703181,108.57718414959469
977,,119.86062233641182,119.86063482076575,116.4,120.75862360078003,120.75855650423719
978,,189.11660076537214,189.11641566829934,188.9,189.36810174916317,189.36828401437484
979,,79.24791087810915,79.2480349728809,78.99,80.27680899933358,80.2746523570893
980,,102.69842245682196,102.69848503300167,102.15,102.52399392670152,102.5241644014368
981,,208.03680921922802,208.03656848231046,209.85,208.34912785110222,208.34867477708138
982,,71.37181808529414,71.37196860256087,70.39,71.77580033109655,71.77526593654976
983,,124.0018571032687,124.00185318509762,121.35,125.362075685379,125.36005593410579
984,,59.49156942979314,59.49175487899634,59.6,59.54727886225549,59.54708942165269
985,,103.27439173177483,103.27445599189674,103.4,102.37719426999345,102.3787346061904
986,,112.18434467376554,112.18437965803028,110.4,112.30051279794121,112.30054400055214
987,,120.21516599423339,120.21518059774249,121.05,119.74732705238682,119.74843356179815
988,,115.56558545640908,115.56561084764257,114.9,115.6116124634828,115.6116732618744
989,,109.05190090214644,109.0519496646332,111.4,109.16652371530581,109.16870303489718
990,,106.41773894464171,106.41779065921152,106.4,106.29542914501958,106.29551540970692
991,,263.69961212535674,263.69920793655047,266.15,264.4870710831902,264.48490520923156
992,,140.8310731444219,140.8310245449859,141.24,140.69109397395863,140.69039999030304
993,,104.50784614223592,104.50790135684369,103.2,104.99512232766862,104.99442921295334
994,,57.2829383515515,57.28312870543164,57.95,57.576524105522765,57.57573868578584
995,,138.04636952100213,138.04633025114606,138.73,137.80041133332367,137.80030452247595
996,,163.5096517760545,163.5095381361753,164.15,163.66721364108574,163.66653408308287
997,,126.42822818299827,126.42822622160607,125.9,126.02349226470723,126.02516013829435
998,,123.9056026235556,123.90560587283404,123.9,123.48780433118746,123.48856906587211
999,,112.6178195078666,112.61785298086184,112.93,112.60567512168925,112.60556439124377
1000,,183.6748526513005,183.67468227134034,184.47,183.24241009559037,183.2420890988979
1001,,98.9296881872666,98.92976163957215,98.4,98.64927963068003,98.64946853626724
