Date,Linear Predicted,Ridge Predicted,Decision Predicted,Lasso Predicted,ElasticNet Predicted,Closing Price
2001-11-05,46.74037308964545,46.740597501557254,46.15,46.67255985290084,46.67343954333667,46.85
2001-11-14,48.681962628277404,48.682185448936124,46.15,48.56617418531457,48.568820879575576,49.7
2001-12-04,41.772691594594875,41.77292770961945,42.1,41.80928247943407,41.80905003826055,41.5
2001-12-11,43.619941650067084,43.62017141352121,43.9,43.82193965842557,43.82126082221287,43.9
2001-12-12,44.21498273052531,44.21521238434075,43.8,44.241445619676256,44.2414504983284,44.35
2001-12-17,46.39342972521276,46.393652759571026,45.85,46.53265855810652,46.532512629036,46.35
2001-12-20,49.025712250290404,49.0259312704759,48.45,48.89733162015464,48.898717354377325,49.6
2002-01-02,47.19431743337275,47.194540881560584,45.6,47.071920616436486,47.072941674895496,47.35
2002-01-04,48.282374830222366,48.282593264078656,47.9,48.290195897200334,48.290390302797114,48.55
2002-01-14,49.8194231801026,49.819637724195545,52.85,49.839424697227145,49.83985049672135,50.4
2002-01-28,45.22820693557463,45.228432770256816,45.35,45.317560024533535,45.3171655219367,45.05
2002-01-29,44.7974894108928,44.797717085675735,44.55,44.784100114633155,44.783959544821535,44.7
2002-01-31,45.32614804814733,45.326374239238845,44.85,45.34598264122647,45.345861305061675,45.1
2002-02-01,45.124908201259,45.12513670006015,44.15,45.00945492280428,45.010085012704835,45.45
2002-02-06,45.070241611117574,45.07046957595453,44.55,44.95239399998233,44.95271496662357,45.1
2002-02-07,45.11131745759371,45.11154440815741,44.85,45.09703627635436,45.09697367203022,44.8
2002-02-13,43.66948841501169,43.66972038249665,43.35,43.55859632190899,43.55891409341121,43.4
2002-02-15,44.15925979680931,44.159489237816935,44.15,44.14881751669815,44.14864974119489,44.1
2002-02-20,46.45164675259305,46.451873473249776,46.15,46.33738067942941,46.33891504145215,47.05
2002-02-28,45.02708598695936,45.02731345412035,44.55,44.96067141896024,44.96072320519185,44.75
2002-03-05,47.5656527737626,47.56587458571599,47.35,47.43919058494002,47.43995499161717,46.8
2002-03-07,47.369108351152946,47.36932594543037,47.2,47.90431493923053,47.903052436198784,47.4
2002-03-15,54.47839191182502,54.478593453017,54.3,54.31560479468763,54.31615322050328,54.75
2002-03-21,54.20265993990777,54.20285752470086,55.05,54.86292196666699,54.86148580228376,53.95
2002-03-22,54.560424706504214,54.5606248943805,54.1,54.625250234582786,54.62533665570458,54.3
2002-03-25,53.53145407623744,53.53165643780672,53.55,53.68779029436995,53.68754606455087,54.45
2002-04-03,59.162866584242195,59.163055774822766,59.6,58.98081712116152,58.98183973018007,59.45
2002-04-08,54.348720152271305,54.348919396635075,55.05,54.60521288158579,54.60463835106355,54.05
2002-04-09,55.25226456715456,55.252463843926726,54.5,55.28202657518359,55.28258579436025,56.1
2002-04-17,53.62638805076247,53.62659179649495,52.8,53.46694301203666,53.467386494897404,53.5
2002-04-18,55.42402552235596,55.42422502101113,54.5,55.29483541622027,55.295687275492575,55.75
2002-04-19,53.550154560163605,53.55035390612616,53.2,54.266874727227304,54.26539974142153,53.05
2002-04-25,50.90048031804051,50.90068826988286,50.8,51.36626648473049,51.365203869141084,50.5
2002-04-26,50.248799028436665,50.24901231059053,49.65,50.10568129905664,50.106065577825575,49.7
2002-05-03,48.53466501107914,48.534882827379676,49.05,48.48801522861906,48.48824754274152,49.0
2002-05-06,48.56467711702132,48.5648936900398,48.3,48.656386932548195,48.6561249288356,48.8
2002-05-10,47.51891380289846,47.5191341191036,46.9,47.47575274975475,47.47580249777115,47.5
2002-05-16,49.85624628592524,49.85646579446916,48.4,48.876917296619816,48.87944300155807,48.4
2002-06-03,50.706230645127945,50.70643958882143,50.6,51.067433786637714,51.06654839357923,51.2
2002-06-04,50.70692575205926,50.70713604634807,50.5,50.76951825462356,50.76918774882707,50.85
2002-06-06,50.43048139179145,50.43069396696234,50.4,50.30360847519341,50.30391205768564,50.25
2002-06-12,48.913970965149275,48.91418692294688,49.3,48.82670081335261,48.82658121646474,48.9
2002-06-28,46.771070217583,46.77129184303053,46.75,46.889277551884724,46.88898184599171,46.5
2002-07-03,48.77206022321398,48.7722746515618,49.9,49.124832034802836,49.12392034104821,48.15
2002-07-12,50.76757925194082,50.76779271878482,49.65,50.3602380191432,50.36132514410427,49.85
2002-07-18,47.71794943071977,47.71816406266012,47.2,48.7263879513705,48.72432674877248,47.6
2002-07-25,48.14242042587203,48.1426391635178,48.45,48.061202936828124,48.06133907882525,48.35
2002-08-07,47.118208384158805,47.118429297182644,46.85,47.11066454378351,47.110473906750066,47.35
2002-08-13,47.89069636873757,47.8909148559877,47.8,47.93209048761525,47.931812779829805,47.9
2002-08-14,48.864805606719806,48.865023476289984,49.05,48.73100380790168,48.73166817844456,48.2
2002-08-21,46.928555407123746,46.92877724939905,46.45,46.94132175141673,46.94130706988846,46.7
2002-08-27,48.48951559804483,48.48973288375133,48.4,48.40479740013357,48.404728334817314,48.6
2002-08-29,50.59634142605873,50.59655306355276,50.7,50.53834353171905,50.53845179915462,50.75
2002-09-03,52.637974679476585,52.638181546036556,53.35,52.87777636820694,52.878415901936094,54.25
2002-09-09,59.08730537604353,59.08749656548903,61.75,58.912517721606875,58.91433840455951,59.3
2002-09-10,60.34760386301087,60.34778791302529,61.1,60.456723668426605,60.45701384500984,58.25
2002-09-19,58.810674411403696,58.81086167595063,58.4,58.88713398124869,58.8868876266976,58.45
2002-09-25,55.5388782170578,55.5390758273978,54.95,55.54607138834272,55.54624887414029,56.15
2002-10-11,57.34423387902544,57.344425122762964,57.15,57.33779733650383,57.337438192857704,57.35
2002-10-15,69.73735363932536,69.73751727201457,70.6,69.520790004744,69.52392247463291,69.7
2002-10-21,65.01226862858836,65.01244003146135,65.0,64.97575338036258,64.97633872331056,65.3
2002-10-25,71.25400578877172,71.25416031556384,69.15,71.54765236216483,71.54874121885834,68.55
2002-10-30,62.48940527259956,62.489583236604865,62.6,62.480787221145,62.481079699664335,63.0
2002-11-01,64.30777546957424,64.30794658938835,64.35,64.46248646061909,64.4620749794205,64.0
2002-11-11,66.36469329600028,66.36485823532281,65.55,66.52589321655087,66.5253538167551,66.1
2002-11-22,67.48428653768778,67.48445049307489,67.3,67.34465209661914,67.34505638451378,66.8
2002-12-03,68.00928592436632,68.00944881273612,67.3,67.83297278479371,67.83356624149393,66.85
2002-12-05,67.3359572886109,67.3361227022921,66.5,66.93296827925329,66.9337906429697,66.9
2002-12-06,63.70804616132065,63.70821343450521,64.75,64.89873243714828,64.89600604535372,63.4
2002-12-09,61.94980179308414,61.949980336541245,61.7,61.92227323495769,61.922130595723615,62.2
2002-12-24,60.72027633792442,60.72045781960192,61.0,60.69663157137741,60.69622862877402,61.1
2003-01-07,63.82439522856302,63.824570581209315,63.8,63.617199348291265,63.61800084140346,63.5
2003-01-14,64.28048516890652,64.28065676125412,65.0,64.31174852780146,64.31149276114617,64.9
2003-01-15,65.15302695320715,65.1531958338776,64.55,65.23273144863843,65.23238883945538,65.95
2003-01-16,65.70015382095359,65.70032209262432,65.2,65.6735932816988,65.67366133506066,65.85
2003-01-28,65.39063713735698,65.39080632765258,65.45,65.25851089778885,65.25857566159351,65.15
2003-01-29,63.517627716596074,63.517798523019934,63.9,64.18463169184757,64.18315369211702,63.75
2003-01-31,65.3704275412951,65.37059772123762,64.9,65.2956184161109,65.29610929861518,65.3
2003-02-03,66.46679396393715,66.46696228356745,67.15,66.24847644254392,66.24951571193021,66.15
2003-02-10,66.295566222991,66.2957356070489,66.4,66.08032042805087,66.08161680566745,66.8
2003-02-11,66.13607715963822,66.13624340017273,66.15,66.28304250812437,66.28278969659132,66.1
2003-02-20,62.27319001129517,62.27336857341876,62.3,62.086845019608674,62.08709836585564,62.25
2003-02-21,61.552798619323475,61.552978082440724,60.6,61.50853939599852,61.508296712728814,61.6
2003-02-25,59.72738516903409,59.72756915890791,58.85,59.957614134670585,59.95710337272446,58.7
2003-02-28,57.0448809419524,57.04507117892795,56.95,57.46167688701538,57.46055489831072,56.85
2003-03-10,59.595901683152235,59.59608919511962,59.8,59.32063556140976,59.32144671454429,59.15
2003-03-18,56.08762755210114,56.087823364333644,56.7,56.09120728376508,56.091283021746776,56.6
2003-03-20,61.109275988537746,61.10945892708556,60.95,60.91489573844434,60.915613788687885,60.7
2003-04-08,60.782622665861055,60.78280217640281,61.45,61.23429888320715,61.23317383717967,61.2
2003-04-11,60.250999884961864,60.25118264646449,60.55,60.30093898618094,60.30051952892738,60.45
2003-04-24,65.13456880765116,65.13473970740748,64.2,65.00749061510248,65.00799254277713,64.05
2003-04-25,64.29313846727031,64.2933112537809,63.65,64.16823910694411,64.16850736638054,63.75
2003-05-07,68.12441386690541,68.12457171617721,68.9,68.6621064118998,68.66071358641345,67.85
2003-05-16,65.32316544111166,65.32333573277289,65.4,65.14126622731311,65.1417286685865,64.7
2003-05-19,64.46745933507013,64.4676315084304,63.65,64.34125007765007,64.34146723495434,63.8
2003-05-29,60.365538879247524,60.36572251764306,61.1,60.49105014835002,60.491182005505415,59.3
2003-05-30,58.66795520737589,58.668142806945305,58.3,58.76271472117165,58.762438430139696,58.35
2003-06-02,59.93596368694627,59.93615032331732,60.15,59.748742475792454,59.74961234897506,60.0
2003-06-06,59.57373120768135,59.57391752211557,60.4,59.49030188793064,59.49058127115288,59.4
2003-06-12,61.371530571950885,61.37171270359255,60.9,61.17562593355648,61.17631883212633,61.35
2003-06-23,56.617504425606306,56.61769849727576,57.5,56.54608863195678,56.54605227341744,56.3
2003-06-25,56.073788926953775,56.073981647632955,56.3,56.565771938686275,56.56452929116129,56.1
2003-06-30,59.014484255826375,59.01467127140791,59.25,59.03760230227124,59.03749674518279,58.9
2003-07-02,61.19656767655869,61.196752704048464,61.3,60.83206149638911,60.83379685175787,61.5
2003-07-03,61.93085342767591,61.93103344342386,61.05,61.73017210347145,61.730634528942105,60.5
2003-07-08,61.451731470430055,61.451912280122684,61.15,61.251207767430465,61.25141160121341,60.75
2003-07-11,60.0699266397324,60.07010997978219,60.4,60.049511220843364,60.049106794782574,60.2
2003-08-04,65.01957704480438,65.01974472055159,65.9,65.46913858426896,65.46814809114366,65.0
2003-08-14,60.85441581014662,60.854597307505955,60.45,60.903135804425254,60.90292372261513,60.45
2003-08-18,59.667598753695856,59.667783879672115,60.0,59.58014895251011,59.580016551760274,59.45
2003-08-25,60.86662188306115,60.86680476730404,60.75,60.67055861421096,60.670941362512515,60.7
2003-09-03,61.5896060970983,61.58978509105223,61.55,61.63312042315261,61.63272976916021,61.75
2003-09-04,62.536382040009826,62.53656014930171,62.5,62.40350328202807,62.40390014473433,63.15
2003-09-09,68.59524696823074,68.5954066570936,68.35,68.7139649481338,68.7139276061025,69.2
2003-09-16,62.918219539035384,62.918397462993795,63.25,63.07290231439225,63.073753268788025,60.5
2003-09-19,63.00516827312012,63.005344555791865,62.9,62.83233556927425,62.8325094744777,63.0
2003-09-25,65.73334504255543,65.73351400125253,64.95,65.60240499902747,65.60280529299833,65.05
2003-10-02,64.3779305185151,64.37809938064025,63.85,65.11413774723661,65.11290376444943,64.5
2003-10-03,65.29733571506478,65.29750522586697,64.55,65.23737071541525,65.23747132193508,65.1
2003-10-08,62.55003860260924,62.55021395161462,62.8,62.76403003980246,62.76326821756776,62.65
2003-10-17,60.775999271640416,60.776180966125736,60.45,60.78925967435551,60.789029385907526,60.5
2003-10-21,62.320942331330876,62.321121328530765,61.95,62.20805750635677,62.2085787659876,62.45
2003-10-22,62.51055231396295,62.510729642395795,62.65,62.49960777013021,62.499642798082924,61.85
2003-10-31,59.29666764435226,59.29685347432683,60.4,59.424154224770206,59.423897395609295,58.65
2003-11-03,58.9577049785358,58.9578921024659,59.25,58.90940701913699,58.90926527699705,58.65
2003-11-04,59.75224454031239,59.752431111232774,60.3,59.58152752359895,59.58213561785621,59.75
2003-11-19,59.93189012038809,59.932075211891835,59.45,59.81016692367898,59.81035184645749,59.6
2003-12-08,63.98350288540064,63.98367726576694,64.6,63.77351761018528,63.77408771730142,63.85
2003-12-10,63.18196306471234,63.182136420169314,64.1,63.409963612462796,63.409122120960376,63.0
2004-01-07,69.54641017811662,69.54656776197668,70.75,69.48404816907609,69.48425760626387,68.85
2004-01-09,68.70798697578343,68.7081454186439,68.05,68.89406655994395,68.89362778264572,68.8
2004-01-12,71.03505409543283,71.03520674337348,70.5,71.0877725429623,71.08770084957457,70.8
2004-01-26,77.83856066877843,77.83869670477876,76.5,77.65395381080738,77.65512846348607,77.35
2004-01-30,73.05938427527046,73.05952738742059,74.7,73.9096938930571,73.90808446496827,75.5
2004-02-11,73.5074762355785,73.50762050379713,73.7,73.6679464999825,73.6673126713485,74.35
2004-02-19,70.34789691946598,70.34805189494223,69.65,70.31607116527415,70.31614595915173,70.65
2004-02-27,74.61453507717529,74.61467649206466,75.35,74.60985391375704,74.6093346094848,75.05
2004-03-01,74.61441617890223,74.61455826902244,75.45,74.63021480090813,74.63000063387283,74.4
2004-03-08,74.96966402730327,74.96981029505555,74.0,74.11013346774801,74.11209590461849,73.6
2004-03-09,72.2972274730032,72.29737368966167,72.01,72.74383462439654,72.74256976090541,72.1
2004-03-18,74.03515443312851,74.0352961240657,74.5,74.29610843067525,74.2950148913821,75.2
2004-03-22,77.11991064237668,77.12004571503208,78.15,77.15956136240813,77.15942243797244,77.35
2004-03-24,75.33533070019323,75.3354702818528,74.5,75.39943477813081,75.39903042318232,75.05
2004-03-29,72.7382103610624,72.73835972487873,72.8,72.48475309814364,72.48534317487865,72.4
2004-04-02,73.08302086847407,73.08316646460158,73.35,73.24604308676348,73.24545978970107,73.4
2004-04-07,73.34219240996948,73.34233964169113,74.1,73.15565679859382,73.15607830951538,73.25
2004-04-08,73.33478792001152,73.33493450605025,73.45,73.25294806456967,73.2530888934628,72.55
2004-04-12,72.30321438274333,72.30336323799278,71.75,72.27749346609424,72.27733711010134,72.05
2004-04-13,69.59296708643281,69.59312031420127,69.95,70.28257741695695,70.28102444235783,69.35
2004-04-14,70.41427936266967,70.41443571219867,70.45,70.17369459993151,70.17443387502712,70.5
2004-04-15,70.54816641158574,70.54832087953987,70.15,70.37261676072686,70.37269714998892,70.4
2004-04-16,69.66126287281845,69.66141856836335,69.6,69.73528414119853,69.73481920491157,70.05
2004-04-21,67.6124720096369,67.61263118785287,69.7,68.24155154363152,68.24011249523835,67.35
2004-05-05,70.686213015866,70.68636862614372,70.2,70.26569953082233,70.26642653700088,70.2
2004-05-06,69.173475194961,69.17363055612374,68.45,69.5828197209417,69.5816365649335,69.15
2004-05-07,67.96986545465415,67.97002601392747,68.5,68.01665862644595,68.01619755416792,68.1
2004-05-19,72.62892471700664,72.62907410635094,73.35,72.64298915471669,72.64349531645085,72.95
2004-06-04,83.19585913033873,83.19597649590291,83.05,83.2040064983167,83.20372693392851,83.0
2004-06-08,81.73198859549483,81.73211199899383,81.92,81.4686104561722,81.46911032621695,81.6
2004-06-16,78.3195428898673,78.3196755923535,77.5,78.19647043490818,78.19678099443993,78.15
2004-06-24,73.75085835745347,73.75100187631038,73.35,73.83842214786397,73.83775281885111,74.05
2004-06-30,72.08997335001955,72.0901239298954,72.2,71.90876710792189,71.90908276299169,73.1
2004-07-01,72.53337708253221,72.53352486220834,72.45,72.52277165262717,72.52243171142062,72.75
2004-07-07,69.28748651810326,69.28764400968508,68.65,69.18745115587464,69.18728147636043,69.4
2004-07-14,69.98433284878922,69.98449097426787,70.3,69.44416574227255,69.4450984240055,69.55
2004-07-19,70.77833919631055,70.77849548246891,70.2,70.2716334201909,70.2727661899951,70.2
2004-08-03,67.18213134964614,67.18229612982546,67.1,66.95448591814002,66.95485732233294,66.8
2004-08-05,65.90876524833283,65.9089340122388,65.2,65.6887756784829,65.68929867739065,65.9
2004-08-09,67.00878083661489,67.00894442975701,67.55,67.06145707040356,67.0611225552788,67.35
2004-08-10,66.67762689180266,66.67779149234708,66.55,66.66069383955814,66.66037401328981,67.05
2004-08-11,67.415953300011,67.41611658794287,67.75,67.27332594309172,67.27334382691221,67.1
2004-08-13,65.33902067966622,65.33918904775933,65.45,65.32851240258645,65.32816377305699,65.6
2004-08-17,69.16197431391373,69.16213253256579,69.1,69.17121985207292,69.17123271897084,69.2
2004-08-23,69.33508703039885,69.33524778654979,68.0,69.1049704741116,69.106299534801,69.85
2004-08-27,70.10463369586408,70.10478874547121,69.65,70.1252346302416,70.12503978726112,70.0
2004-08-30,68.62476885432065,68.62492675310646,68.9,68.91547635411264,68.9147052220933,68.65
2004-09-02,71.0158203972514,71.01597477448819,70.75,70.66403528356132,70.66464459783435,70.55
2004-09-03,69.33189782980325,69.33205376186821,68.85,69.69079198778095,69.69005852427051,68.3
2004-09-09,69.98458527209536,69.9847452948307,68.0,69.45174781452505,69.45353024288478,70.2
2004-09-13,73.19774192530767,73.19789425016793,72.6,72.60106283623698,72.60350792403115,73.55
2004-09-15,73.80902784860669,73.80917396030569,72.65,73.37078636696992,73.37126299753255,73.3
2004-09-28,81.63928066328015,81.6393988252356,83.3,82.48105811235921,82.47928028386845,81.1
2004-09-29,81.68651539710842,81.6866381414439,82.5,81.67052934480226,81.6707175575362,82.4
2004-10-04,76.39231410441423,76.39244769634394,76.26,77.15459807550191,77.15298594421917,76.2
2004-10-07,77.17352088894354,77.1736568167195,75.8,77.18105510507392,77.18136177300147,78.15
2004-10-08,77.58914410093624,77.58927715425094,77.65,77.67746141901127,77.6770287330528,77.2
2004-10-11,75.4811860254777,75.48132646290765,75.6,75.40650152301407,75.40664338681755,75.85
2004-10-28,77.94303464494168,77.94316702043584,78.0,77.97726520554167,77.97697365938217,77.7
2004-11-03,76.97244293473126,76.9725812345016,76.55,76.70195902809395,76.7030222610229,77.15
2004-11-11,80.81978854493593,80.81991368147725,81.7,80.77203515128966,80.77217760935775,81.45
2004-11-22,89.90671639392046,89.90681807913066,89.65,89.57333952318069,89.57458675866312,89.35
2004-11-24,88.40475698077621,88.40485890288552,88.25,88.6350941578282,88.6346179209496,88.9
2004-12-06,95.99983443042966,95.99992060091759,94.35,95.10735318607874,95.10937389873966,94.5
2004-12-09,96.4585217346627,96.45860150949743,96.35,96.58072392454403,96.58064200097166,95.3
2004-12-17,101.90439782659358,101.90446764407393,101.8,101.52077603967565,101.52313213702311,102.3
2004-12-20,106.39771141112779,106.39776996718435,106.3,105.49744525064605,105.50043470448064,105.1
2005-01-10,96.46401842455059,96.46410029118128,94.75,96.14752246829144,96.14830958006432,95.6
2005-01-12,99.22254571204022,99.22262238770205,99.5,98.84913073141297,98.85112021309092,98.85
2005-01-14,100.06183865357596,100.06190794330037,100.85,99.91520555977323,99.91500566104082,100.1
2005-01-26,104.65670406374397,104.65675875242746,104.5,104.8568935979545,104.85610810039857,105.1
2005-01-28,104.33626724958245,104.33632809414709,103.83,104.14722207393636,104.14871338957306,105.3
2005-02-02,105.52778527342375,105.52783850382262,105.3,105.5310340978717,105.53067930708484,104.9
2005-02-04,109.05190090214644,109.0519496646332,111.4,109.16652371530581,109.16870303489718,110.5
2005-02-08,112.87101422455783,112.87104958833375,112.45,112.63536846475299,112.63639000054903,111.7
2005-02-10,113.83319818057466,113.83323092884099,114.1,113.50392972954484,113.50499851525667,113.85
2005-02-11,114.51156619583276,114.51159580952667,113.35,114.22792653654462,114.2284702888497,113.45
2005-02-14,112.60626554748038,112.60629824467183,112.15,112.66254425129605,112.66208330182793,112.4
2005-02-22,115.63882909037953,115.63885232126054,115.85,115.8735533326896,115.87277358024589,115.1
2005-02-24,119.54380997619437,119.54381916448187,117.8,120.76673312276374,120.7648409516426,119.2
2005-03-07,125.94154992805431,125.94155094441672,127.1,125.43812602613096,125.4404854528217,128.0
2005-03-08,131.0389817411879,131.0389611009247,130.46,131.37648053382406,131.37582604820201,130.65
2005-03-09,128.68840246971985,128.68838700500496,129.89,129.08523756925572,129.08389664187078,129.5
2005-03-16,136.31602911338274,136.31600086677068,135.5,135.31575484837353,135.3182344658039,134.6
2005-03-21,130.7873866672624,130.7873679951503,132.2,130.8807456703912,130.88060816350543,130.65
2005-03-24,121.08320880976989,121.08321211551961,122.4,122.34637450880065,122.34383051889529,120.9
2005-03-31,126.89603397640403,126.89602909480168,127.35,126.51860395605283,126.51956992783118,126.4
2005-04-15,111.09321956927107,111.09325732239236,110.11,111.17771273076954,111.17757921740933,112.55
2005-04-18,111.25468225162805,111.2547173936357,113.95,111.75900895229725,111.75798489560418,111.95
2005-04-19,116.90808051789654,116.9081086702034,116.7,116.45462222839458,116.45755329685399,118.0
2005-04-26,128.6765220693223,128.67651653582877,127.55,128.16440477910913,128.16733694167965,129.6
2005-05-05,117.65347011549807,117.6534808491561,119.25,119.21046147407462,119.20689513841738,120.35
2005-05-13,120.10220647284162,120.10221827083447,120.9,119.78369742398641,119.78342993245504,119.0
2005-05-16,116.1981464029927,116.19816497814323,115.38,117.16892640329708,117.16690426734321,113.75
2005-05-17,117.00585065414501,117.0058783906949,115.5,115.83648245639806,115.83923344166382,115.7
2005-05-18,116.55273759704134,116.55275938480341,117.25,116.42998775712083,116.4296735586389,116.05
2005-05-19,117.42767740126429,117.42769557803118,116.95,117.65374116618484,117.65299124401126,116.8
2005-05-26,123.37527852460116,123.37528370716323,121.85,122.9438552136388,122.94480284886447,123.7
2005-05-31,118.48869692075235,118.48871245297784,117.25,118.72886058638355,118.72828947251783,118.35
2005-06-01,118.8116809079171,118.81169739104521,118.6,118.68215713027091,118.68236308207918,118.05
2005-06-08,121.72269965450701,121.72270167667598,121.15,122.75244845692737,122.75011061871875,121.4
2005-06-10,113.46139544486365,113.46142423452989,114.2,113.74011504582215,113.73903935582425,113.0
2005-06-13,111.12688538267736,111.12691893600572,113.1,112.16047317380993,112.15866349704496,109.75
2005-06-15,109.64751630409808,109.64755579323688,109.7,110.17674829493878,110.17561371169887,111.15
2005-06-20,109.44726244002612,109.44730787030136,110.25,109.03311427172466,109.03422196926704,109.0
2005-07-06,104.38848828357445,104.38854946796496,103.41,103.62915460631433,103.63076959485643,104.65
2005-07-13,103.27439173177483,103.27445599189674,103.4,102.37719426999345,102.3787346061904,102.5
2005-07-14,108.40094863022878,108.40100410525635,105.7,106.69668477896393,106.70072804565896,106.15
2005-07-18,97.63725747693124,97.63732622489047,100.1,98.47466778355673,98.4712848989502,97.85
2005-07-22,99.13491561190712,99.13498682233917,98.9,99.16879784402903,99.16829972160906,99.45
2005-08-03,106.68955369956497,106.68960535011433,106.4,106.40779496306149,106.4081740960687,105.75
2005-08-09,102.72575575189266,102.72581859505449,102.2,102.55252438811247,102.55284942447743,102.6
2005-08-17,96.93991827173379,96.9399966745958,95.9,96.98825426233957,96.98816313118313,97.75
2005-08-18,95.84909153338262,95.8491746278684,95.6,95.47998730824727,95.48052710172703,95.3
2005-08-24,96.64913952335448,96.64921402891346,95.18,97.77087574057283,97.76884892963447,96.15
2005-08-25,93.93223138153218,93.93231424387491,93.55,94.71230105329805,94.71047401557098,93.15
2005-08-31,97.54251564989009,97.54259175930352,97.95,97.51416212612553,97.51380456504262,97.75
2005-09-02,99.89735320512351,99.89742070010111,101.45,100.1717278669807,100.17058518166219,100.0
2005-09-09,93.16129550349213,93.16138355708395,93.4,93.15247568688024,93.15185063336521,92.2
2005-09-14,91.1489336000229,91.14903392675048,90.0,90.13869892087337,90.14081670664494,91.4
2005-09-15,88.04865313405557,88.04875164954869,90.0,88.46026710724412,88.45784209532783,89.35
2005-09-26,87.64218586252674,87.64228892760299,88.7,87.60422117547294,87.60323461762917,88.15
2005-09-27,89.66972087100781,89.6698246579938,88.65,88.75323258413695,88.75501869195868,88.65
2005-10-05,93.61293235792716,93.61302218008501,92.74,93.39921639299912,93.39992619636187,93.7
2005-10-07,93.9014968023035,93.90158425143169,94.25,93.87696392502832,93.87701391786811,94.85
2005-10-11,101.00219054623403,101.00225939920352,101.95,100.71660028052513,100.71738616076892,100.75
2005-10-13,99.937382792961,99.93745248859928,100.93,99.93454143612767,99.93438761470348,100.35
2005-10-24,103.82012838565862,103.82018933559016,103.0,103.41388716708211,103.41472839129999,103.15
2005-10-26,101.91274241651229,101.91280239815538,102.9,102.74225147787601,102.74042333853468,101.7
2005-11-01,96.7315117314336,96.73159044586069,95.9,96.70829603559102,96.70806537399768,97.1
2005-11-09,107.17749772698662,107.17754723636612,106.25,107.15851792545308,107.1586085067066,106.9
2005-11-11,106.58307584958968,106.5831282339496,106.8,106.33924984793269,106.33982701499323,106.95
2005-11-15,96.82236105317672,96.82243452722619,96.15,98.03052700252928,98.02827528238973,96.5
2005-11-16,96.92176828348212,96.92184340038516,96.15,97.5649651394495,97.56348094685609,96.55
2005-11-21,97.77810367752086,97.77818257184414,98.9,97.61895764577392,97.62012500357729,99.05
2005-12-02,92.16075750627364,92.16084841889975,92.3,92.15690591682785,92.15627858107067,90.75
2005-12-07,91.83115012488823,91.83124227055528,92.0,91.75857016408885,91.7580605202372,92.0
2005-12-09,94.51487258822056,94.51495822991424,92.8,94.14750623334243,94.14747648608146,92.75
2005-12-21,101.5188909920561,101.51895851776649,100.5,101.12407669596163,101.12491267102254,101.2
2005-12-22,101.9898804429456,101.98994733269507,102.4,101.77419377433037,101.7753784613714,102.8
2005-12-23,103.13133865745894,103.1314002302563,102.57,102.88417325410086,102.88443741018905,102.6
2005-12-28,106.66832066939558,106.66837147648626,107.38,106.63338935688964,106.63340538811754,107.0
2005-12-29,107.81536610442687,107.81541551933338,107.15,107.46031781121779,107.46112695452885,106.9
2005-12-30,105.62665374636202,105.62670479346711,105.55,105.96164630894079,105.96049738696317,107.1
2006-01-03,107.3981432496684,107.3981916801044,111.25,107.42995301764957,107.42985226986883,108.6
2006-01-06,118.63859290312794,118.63861299025308,118.2,118.45044882771805,118.45203457259122,119.55
2006-01-11,117.6905511877387,117.69057132294115,116.96,117.51470924502726,117.51510447185184,117.2
2006-01-13,118.32385023565664,118.32386564488702,117.25,118.65190018142073,118.65107763733481,119.95
2006-01-17,122.95269804809975,122.95270526671962,121.55,122.63380793503427,122.63514343809754,123.8
2006-01-18,121.80051261799977,121.80051711131532,121.9,122.17899827550539,122.17775621942955,121.6
2006-01-25,124.44097064383675,124.44097170451137,124.2,124.25031112381907,124.250820886917,123.05
2006-01-31,117.50551218800038,117.50552560197835,116.9,118.78599884181016,118.78339519136456,118.2
2006-02-06,114.60625228887572,114.60628174341696,115.83,114.39406255558244,114.39466832928538,113.2
2006-02-14,108.08460531870391,108.084650071009,107.7,108.49956992735187,108.49876780504383,107.55
2006-02-27,108.75076726104747,108.75080749189661,108.6,109.45614392456594,109.45422193873948,108.35
2006-03-02,110.89693311307941,110.89697108561819,110.11,110.90959225662003,110.9092934905887,110.1
2006-03-08,107.60183973892987,107.60189113546808,107.2,106.85995532513071,106.8613124224605,106.75
2006-03-09,108.48804817076584,108.48809698911796,108.6,107.79520347667318,107.79655101229,106.85
2006-03-17,105.79412350833103,105.79418037046858,106.3,105.3840783180284,105.38561929172774,103.65
2006-03-21,109.07559157597679,109.07564864163001,106.1,106.89901163622048,106.90455118383319,105.45
2006-03-23,104.86955095035746,104.86960774042824,104.0,104.6680831882943,104.66844272562443,104.9
2006-04-04,108.1224691400533,108.12251310203871,107.7,108.65971813466211,108.65863157252747,107.05
2006-04-07,108.63897024190817,108.63901461267092,109.25,108.59114347937054,108.59080350735498,108.35
2006-04-13,104.60525958366522,104.60531640820851,104.35,104.43806521712543,104.43810743092722,105.25
2006-04-17,106.94448978182615,106.94454145881761,106.45,106.52140148133614,106.52209533298716,106.65
2006-04-20,111.83086095548404,111.830898939175,112.2,111.74199883924835,111.74288411447075,112.9
2006-04-21,112.42718609112701,112.4272193997837,113.35,112.50261173342189,112.50219801417563,112.0
2006-05-08,105.81525037982252,105.81530081883253,105.94,106.09542192115141,106.09423351277255,105.75
